,idadmi,claveadmi
2686,e74620775e8e41528bf40896e7429a80,6a4f611f16954bbb8c4ad47dbf3901a1
2687,45b42e3b4a0c40a0855791b62901f6ea,23cf8212b8e64702b5c99acf1a920c10
2688,1df359489a6a4b459cdd257be5e44030,6f6ec5a319f345c89307cfc89c21e59e
2689,b0dab582c2db46f1b9168212dc1bbad2,3646fbe03d00449fb7190ada54046cc9
2690,9e3d9a66b20144b581c30d940055db04,53d81a44d6214029bce0267e5ee0d67f
2691,e5be4efef0334e85b734b5ecd5d3f5dc,98c18cc04f514aae92e6a4b50b89f119
2692,64e4f622533b4b00956dbe7e769d800e,adf8f0f2cbfa45c9a11ae59bb36eb8a3
2693,bd963c07b71041f994343803d49d4d50,6f35efdfd9a449f7b1a8b36716b4ac2a
2694,f00609a12cb14a2ab2c0595f6042057a,3a6a27c04ae14307979695930115b588
2695,ee6a985f09974bbba5fcc8766c086d2a,9d9068fb363c48428ddb351d790399a2
2696,78afbaa08e654cebacccfca82dd7ad0c,99c2619dfaae4c4db5b21fb3ae6ca1ea
2697,8e0a9813906a4981b6fdd63a0d0503f0,d7761f76a59c4945995c85e7590fcb6d
2698,1e81858097e3424f9f559317507e1955,96946c0a8a0f42bdb3e72366f0c497db
2699,2306ed2186d04c9ba51f606d4d66a83e,43883a5996c14549a7c81f66efc1852c
2700,1f2531b644af46ad89d202a4ff023f07,d4012186cce74d6a9be7a8877c267ce7
2701,f765818f3c7242b69ae612c7f9d66bcd,337308c74d0c405f9cdf422899fa0de3
2702,fd5587fa915c4a13a99dc56b8d4521a8,c9db35acb44f4c39aca737e5efd9f402
2703,df3094a1536245fabc8bb816315efed3,fbd6526d98024da7939425f21fa6875b
2704,85d0378493f946dc923ff496720e9209,9bb47f7c648943a6b9ad9833d4d25aa4
2705,e06b8a3ca5cd45bdb96109cc10133ac6,2602f7fe8cdf48289572d2c6e8127760
2706,639480adcf0c40b18fb623f4ca05fb8a,a28d30ec473e4c33a8a834ebac9cb43e
2707,c6b12991c114409aae4a1689b6c98926,8ffee497922c4ccca14ef1de00dfa407
2708,c38c134c8546412c957a41de47fdc609,0b5fe39104ce47b4bb9afd4ab87d43bd
2709,ab1ac309272048e18424ab5a99331b64,d4ab02e3b0e742648f38ac535c802f54
2710,59393901af3441e6ab55bd3debe346b8,3eecfdc8ad444f2aae5a51e69aaeae68
2711,9e93a1c080c340b5bd70a041f9ef3f2d,5e2eaa8a680a4f739e6c0303f0bf6c1e
2712,27dd5e4a25234924a1df30ff3cd923fc,8782e12c6f9d4cf5a9651ad7cefacc3d
2713,09296f225f4d4c9eae3a17dd2ec4c07a,a24094d6f6db4f32a76caca857070aae
2714,cb4190d78ffa41c889695c8a4dc2098e,cb20165fb8b74fcfb78c7f094d5acd78
2715,8fa041455deb4b8da82063d29360464d,49ccfe13e47b439f8cb61d805da56f9b
2716,6cfa0dc1444b46f98f244a034470a1fb,8e5c87b1b9294e8faef202df8dd097ce
2717,5d44be20026f4e6da12bab6b0ad26f70,8b44bed8807b48b1a38792012b6c4381
2718,d90bbd9f89614985a2968b67547ff4cf,5516b6d089ac4f74b4653d543f5c4aab
2719,823eb617b99848eeaf86275dd4c5342d,d720b46fbf7545b39efdc1f8d60fccb7
2720,48e664b8c5d14196b273827e7987faef,eef8b0c7d0c54189955f35f13cfd3e52
2721,deac2a6cf624482c85224c4b9731a794,da04dde933244e51bf9a8a49d0d71e16
2722,aebffea0d7ca407b99308fc0d68dd38a,af76e9bc0d24448eaa17ccd6aaea8011
2723,fc214b39e3304a7c84f279b6dcb0ea42,37d64ad5a06644d485f3ff9f51324a24
2724,25fe616c54104ea2943737f08a00acb2,1c186d0db14d490990f0ab4ad2ae37c6
2725,4f0da037c8494686987d8ddd9a974360,d7272a24a1474068928b1a80a3ef605f
2726,cb55fad4ba6046e3a8036b63e80ca7b5,16f59aa3b84442f9ba6e39e7ad8ac9f9
2727,26009cccd9b742e3aa0b6e7e5b8a0e00,b86908aa6dfb4f92af8a934703dab9dc
2728,d33b8727b599476387edc9c75c794224,4715b61f79d0471fb1cc6835857caa93
2729,e4cf9b2a5b2b43509372e15b44bc7839,ae2554b29095475b9258bda24c00c957
2730,aba37d664dcf44daaaff43a0120a5b5e,bf870332c5e14f5d886383c119a1c0a5
2731,1ef0da22f72244048014e4eca0a44f89,14bbacb1d46342029e9cc82422ecc402
2732,438627ac0bfc4536b054eb7d04d25409,0ba41434da5846dd865e98d1ba6b4306
2733,89a1d7cd7f2d4b52bcc3082762430385,5c751cface124951b603f73368f6600b
2734,cfcd72e082834eac951f48a0f8005a67,c1ef540b2fda4412a4723577c730cc39
2735,f26debb826184f778cfeeafc23df842f,8c837ee5881f434e82aca4c3bc0375bb
2736,0957cc96d7824058982bcfa61b95c897,a9df934cc58a419b86c9de20604c05d6
2737,9dc87c2a85cc4b65bab786a16de4a766,c9619079e98c41e29b9dfaf95a373f2a
2738,c45eed58b6244c5887baa8e047219a54,4eb3528a937d497d83ed8cfb300352e2
2739,07d2482cdf344554a1efe4d103fa03ba,444b74f650a34d34b41d42099cbd3820
2740,e743bd7610d44e32a1029d8341a514b8,da981e7cdc5b4609a24ff5fe058f366a
2741,2f9cb03323ae4d8fad683a6f932d023d,da86e4d0f38b4becb62f39311127ec13
2742,777551893e6c45a4bde3dadaad23a545,98e7b663ecf442e2b4e8b280b9360e3b
2743,b216fab6ff654003a06a32c63e6fb261,f030f60a4fbb4d30ab74d7e3442b4ee0
2744,265da351ea034460b265c3bbc7f9a4e5,6608e24d132a4168afc6807774a53317
2745,7bc0f833343140dd8a4c5f94c53ea40d,00baeebe822348afb517602457ae1cd4
2746,5293b9062e0747bc96d5de9d88c63c23,9b820fd0f2d642eca4aa01d2236b8479
2747,b870af771e6f4f088264da88b2981217,fb8d221ab42545d4984538d177f04861
2748,8d7873fa373b47209b3ed0b6b7b6376f,ee1c088b36c84d06876f9c94e90efb1b
2749,57e5943a65864047ba4944b69006519b,ba40a14147bd439a9546adee9ca88ca5
2750,20dcd9634b4e4437b95c2222f35fa3fc,3d57b97267694d85bafef06f162c43fd
2751,04cebcc1f9eb440dbddfc72adb383b98,1c6f5c0bf8184e6fa4b885e4dd9643b4
2752,af5ed96a0536411c8c50b67c0ae03e19,c9932efc84914122b87b37756cd96690
2753,afafa262276a4eae9b51577247621e0b,fcdd91721714480d9bf5ac13b9259777
2754,4a2591fb508849af862f158d970299df,34f8360344604669874eac1ac5bacbee
2755,2ac1812940834688919181c03914aa2b,d63308f580ec42e2a27f28690f0b9491
2756,48bb6a3a05a5422891cc9870bdfb43b8,95627701041849a4b68c4a290f756a08
2757,15d8b0118ca145bfa3a6bcc45d6d3932,0eef66263ee040879c1c9a364a0188ba
2758,d552c095649745caabd00fdc024cabcf,cee920384f284a71acf40dae4274a7c0
2759,abc4a0a55dd04670b51865c5c5e8da41,1448935ab01d4caeb33a3d535fc2c0e4
2760,4d098420efb0492f8a198b25525dc1d6,ca760a56e3ca400fb0f0ef2fbd488d1a
2761,87d75ed897e846d0ad40b7c04c276f90,89d4776bf4b14b5caa2c8a1414d8de05
2762,28e5e2c49f9042efaf31b1225e0ba5c0,f31a974dac2a4031832eb94143aa4280
2763,943beb4f839e4a2dad88dd8c0eb31c1f,ea59da41f22d4a4aab7d8af4647e6c3f
2764,6b4a749c04fa4b179c9993362ffc6cd8,699da8acf0b14aa5ab43d06a2a4c96bf
2765,1cccd90b68b5400ca6ba16f8ecf20ddc,781b4e67f5c043b690a2f7071e3e1af7
2766,cbbc8ffe7fff40628406aeb1ba72b724,41a15efc9f18447e954a42c2fafe6ffc
2767,e826dc4642f04d5f9682cb06b1256607,52d7aafa756a47069afe66753379a332
2768,33956127ecdb4157b4d5b88c7e171b4d,8e6f0ed4a60743df82d5cacc21eb18ab
2769,cf47468640d74186b918f642a8c5f69a,7dbfa9a3ca7648d1a77b67b8e22a5b74
2770,da8d095859164407a52a06660dc668af,5dbea74d819d48c5877f76c1339d1b41
2771,8818918cd11f4f37b16922af1e15859a,a42cf27abe5f4a608372a63d23c19560
2772,d6ab6f7cb48f468fb33086b1c45a6736,011101965dde47c39bc0c68f12c7c7b7
2773,66c7b93d43424fdaaa75d2e731b4f866,1df6fb54da42486795772b583252ed2a
2774,19574fef9b894729994e16a3e28cb9d9,e2fc3ce927af44649bf2818a5bcb91e9
2775,e61edd6eef12409fa79438e5dde3865a,d4c3c4ba5a2d4cc39b3b2a9e3558cf60
2776,c0021e2cc92e4198b866fe66072f3db8,c2cd329ad4524113bc71a8078aa8d0d9
2777,67561bc9438145e083061a0aeb71e6e8,b191547259754e62a5a14edcce9be52a
2778,39b205d46ff442e0ae66ad305c7822e3,aab74308fb1c4483a36c98653b54f842
2779,d21955293c6542cd99286a73d02a89bb,2fc059842b2c4ef89a5bfcd5be3e3b73
2780,8df23c74797646019b8f5f9c7a20da24,c1f6cc6a79dd49b4baf705c909161980
2781,31218b70d7334225bdf67c9b3b838100,9f8734ac565c49e7829912971800ea3c
2782,57c573298dcb4e7e8c2fdc3087fce7aa,f65f64fbce3640878c10debfa5959776
2783,f9d64d9146da49128b6b37daa271ebe7,3a2655609220425ba61c2621933213b6
2784,8e76fdf266ef4b3b9cf041f5299be4ca,a755a8cd47f54b2cb9c1e10319cccaae
2785,1b56ef17f36346a8b2204a95d2ea178c,3b238a412f6f44868edfce6d6bdfbdf5
2786,482f6d05c42846139f8d75fccc4d339a,c7d2cd605e7f41b7963478c8c1b7c6a8
2787,8357c6039b714b858024e3619bd2131c,49464bdfe62148648b7bd144f916e31d
2788,f102f7e37a63475ca32bd8bc0de2d305,4540cd0c11194e9790e623a48a4b39c3
2789,62cde01684c948cfba223613c2d788aa,b1c0470a4743462aa0852620972cf90e
2790,206b9eb467f64ccaa78f95858a6cb5a1,aff86bf4e2e04e25a6a58f5edd18e715
2791,7d418943c0c84def8ba7737d60c1b9ac,6da6d6e22e3e4660b3ee3d3b0f4e273c
2792,8e719d8091a24baa8be36037d668b6b3,5e3666dcedcc4d3db60f697f7610c4b5
2793,ea1e796b780f4745aa6367bb13ca8032,f65f32612c5f46a487e0de132dd7609c
2794,e16a1b09f59e4731bc5b368a2eda7611,00009df70eb849d88ef6675ca1f0b6d7
2795,3a62a750078348d4bb5c3acd81dad819,d294a515a1c24de9bf3b4b1c2c4d8b6e
2796,e2804ea34fc74db69a39a8c69a18a38e,99e17c6f630944408db86c20f38dae51
2797,4207c371de93422b877524f0140470c0,ab85bc664d154aa38c7e9be082c6f48b
2798,0d6a2640590049b280ddf351e4270ccb,fb50587e33e24b0695f2dfe3d740b755
2799,bcb1de17483f4f4184068da646c86f04,a6e66f896e5f4f81a100c12750308993
2800,c9fb1b61e2354bf8bedc8fb6e3dda176,c463154c181c4d42ac8ea0f5203d8891
2801,07abc4c81f2e4b8ca47aa699631ca595,204f955cc62742c4889a40d7b5ebbefb
2802,f373ac42757b4364bbb3038a6a512e25,6a4b1d5327024832a9d5702c9a119c46
2803,38da60875fbd45bcabe1e2c90a6a6fd3,00dcdda5a2644398b12f7c30f22fefbc
2804,7d18fa8331434ff580dcbe22760986a7,d5d5c849c46941019b32a0e33e31c748
2805,011e1428671942b09d36b21815cc0c5a,d213ffb5c79e4c5498d3e9485219f8e6
2806,54ae1020c91b47bd90a0779afa1318a2,a5349855bea4436aa3b69a110265f9a9
2807,30e75498938e4e76bbf30c3ad2ab01dd,99e107663237448ba6e54c71c1d11caf
2808,c3dcd7c85d4640c9989361aba433d838,26afdb5aff754e3b95751831b16727e2
2809,372b5c67cb474c8e8e3690656273f4b1,283be7e8def144bea4785358f14df09c
2810,6b1e584a698d419491865e758b2c798e,790adb3c838d422db5694e0e626e9110
2811,2d70d0e47d954356b18ea2615b89f4bf,53a7a3f2953d45e9a8f38899f21d895a
2812,254a6e6dcc7b4e4899195296c1ef0445,650c09c1984f4340a11b28c25154ce90
2813,e59429fa9b394883b98181e69c58f883,fc791a1fef4b4b4cb0a1c0832c1cc58b
2814,3a84de7f65d34061b5a652d5225a20b2,142480a1a835432da5e738077d7e1f60
2815,095e66a28df446c6b3e867f87a183e6a,7d341dba334e46378b47c2a62f9dd6cd
2816,182224cb04b1411598a0b762be7c1b1f,d95217ecf10d464d83382215880f1417
2817,6ff8625676e24733af580d39dfea7c93,bfbc34afcabb43e8a7abef7b322a5aa7
2818,fa1621104f8448ebbff0b641dd635c87,900c714fdede409f94f5f6aed0072b67
2819,6c8ae6ae6b3e4131b9e3c5eb58e51247,bb990c22c3a9478a9470d376c7e2ee35
2820,68b834077a144a3f8842877c9311f58b,7de24444baa74ff9b77e8cbb2a1ccdc0
2821,a1142bd7d6284f9794d345cceec523ae,2bf8076e58c94a5e8a933e670820dabc
2822,76754a63ff93446eb054f48678ad39ec,4ea31fb724dc4ec29af427a3614114c7
2823,c0cda8e18db0432ab5a436c358f8fd7f,4005d36a2f194c58b5e77825dd7873f0
2824,edae797ec528407c808882f34a17fb83,20622f3c8904417c9868d86d69b5b1c7
2825,b6d25c31d8f24d5a8f4abb300c22c49a,8eb18d871a6e4b4d8234f2ace2546138
2826,b6350c13f2614abd8a79ea1b703fb84b,0e0d8c4928084b4eb2abc64564e742b9
2827,679c0468deea45ad89e329540af35b45,e7c1caca3391457fb9689a12ac5e0dfb
2828,e65fd01db02545df85187224b6f8835c,54ef1946338745789a80f29ee7446ded
2829,8cb83df4b88f4ba18ec21221ce203aeb,3ea9ba9e528e4383a650bc42de26231b
2830,fd6c5802f01d461987ac45e673813a7c,b7d843542cf84daeb0a480d3d5deddc5
2831,78a849403f794bc4880f50b2a6bc6230,3d143a815cfc48d5ba9e74e1dbd7e162
2832,1077ed8facb94ac69b2389895cd2c0be,5ea8fc07a6db43ea86f0c022537dcd9d
2833,0335130aea3b48be9b94e088fd471d2a,031fab14799e4c7589efe4f9911d6664
2834,bce3a4fceb0046bc9ae7ff3427aac6ee,e02fede1555343e380d045a85a56a58c
2835,2f73d60f279b4786b7f71ab20b2653cd,439242dfd4054f3a9979f7520e4d0db5
2836,81dfc7fc3156483eb503ce5d83c54c7a,88e09fc11adf4463a1b073c785e5d1da
2837,25fa9aff5402439492d26b1204c1d8ff,a585347a352748809290a31801a80fad
2838,b2bd045aeec0480b8cc0409deed239b1,884e3ea3248a443ba5a5ea65d56209ed
2839,0daf010c7a344983814ac28756501004,d98f22b852b14c4d902acf0ef62311d3
2840,e910d7f9bd0b4c829e6b4f81c4c93c79,378135ec58d54715a3b90e014da16257
2841,99d387d55d784bbb8f9ab21d6c76f3ea,865740dc07964fba8c7772948c9ceec3
2842,c1adf19771f64934acce2096aae9042d,9a5d356d629d4fcd8d772c9888811b77
2843,af7881facf04406eb2f63ea0d8bd350b,3aa8203738494499993906d682cb3d9a
2844,fcaa00c8510b4633a153b6caf21dae07,f3e2499dcc994a7383ada36bdb158445
2845,2e2156d9b00743e68dcd0aa492c2f3d3,ebf066aa334a486896e2c0f90aaede71
2846,cc3c9247bab946d38583f91744543130,3d838eb750794c1bb8747d104fbea627
2847,bf74ab9380b840fbae6b273283d23ffa,14bb442fb4a04357985ac8f6b8d9c0df
2848,775cd9e4b3a94b7cbda152c37fe660c7,0233a1f1ed63427191d5f76f59e42124
2849,d70409da89584745a84f41a0a7724fd0,72844b77a1b744b58fa36f0ee3385aee
2850,cea90c9a980045be8f9972569a6d8d76,c428f8a7d25c480b9cc54eb19a30a5fc
2851,237f890496574d419d2ea2a4c6e3461b,215b2e60b3994e2c9eb270263399a136
2852,4d6380ac942948d29219ebcd90325001,081273edf167429a8a0fbd64754432f0
2853,59764f2d49144844847a491bf2aefc08,19a6245b87424a53be5be1d83b4faf8f
2854,c71e07bf0ff84f40b9aee2567aabedcb,cbe779b1650d4fc9aeb576d80e03620b
2855,cd1ee5ec128146cfa4290effe3aeae98,c412884bf2c549319ba3be2576409292
2856,89ae621717ed4222a3294104c988c526,db4b8d7eef294f86be05b4a0e9e79fb6
2857,2a4386342e494396ad87a9975f5ccc65,5f9b681f79364113b1a231372a308934
2858,c6229762b31449e5a47c754252dca208,16e6e79c8c6c4c1580481eb60c75de5e
2859,e0b400b52209438bb282068ae8fcde4a,f6f41ee8c6f74be99cadec3e571c9f61
2860,ceae4d4c8ad94227acc3941caa83b6aa,c275f1b402fe4fd889ce1ac20740775e
2861,0ab624ee6c9d4b06a7902b5308049aa5,7307b3bc9e9b4ac9aa1c9b19229549f1
2862,beb3e9a2997a4be3b0bc142a7e113bad,0bf1c249b7b24b37886303458d07d8dc
2863,226fe0eda35a411d92fd47b67da1674a,b01da6db81494bf5b296b51a4a4b513d
2864,a8bec185b4144bed86e38cdc88a8269a,beb525a959fa432dbdf04542606ec1af
2865,2158a26691ac43c7ab3e70c681170e46,566cae82368e4d7aa4fbf5e4a81f7592
2866,3697056f91d54cfdbf3fe69fa18eee42,61102301c6ad444e8536e2cef49aee64
2867,b1ec7d0d66524964bc70cce36581ef11,491a1080c3df4594825e66befe32402c
2868,eab6fbb27cbe486297884bec3480a79d,7d8a4b0cb685452a8dce571ea4d600c6
2869,58e22ac692d1492792f7176b413aebc3,db5f7c8892f645bcbe8097a7f86962d8
2870,9be7e3ae1e544d8da03ab7bbce9b947d,d6a7931fab3245558c9b3c4a4cba5cd2
2871,054b0f6e81b64c47873b91e6b81cb7f3,0ec04ad3fd584e1d84ae79e05ce2ca42
2872,a7207b6f26bc4a6383b040425d459f9d,0f2060247d1d4771b4ae0a8aa5318770
2873,1e9f8fc258464949bf952272ad50e381,9d69cfdf90c7477cbfd65729246470e9
2874,e8d0d50325d44d6ab3f747891381a82f,99ec08082ab2418b8e8050697a5e1a6a
2875,f168fb73d5634ba39b0a5672bcd0a344,216f6d93620343feac3b4dccbc7504ba
2876,624fa0f845ab47649740b37fec21baea,48939b00ec9b4fed9ef6b888544928f0
2877,8057929adbb546f982663aba93d5ecef,f7417b2c226548e1b29df2f04272c198
2878,f760884bc4f34625988c68475653549d,d0189b32d53e4fc8a3637ce10b776ae6
2879,6fff43b905bd4f6a9cd90f4a15610f09,00a9076d3b32405bb94cc2e3e8d1f768
2880,b5b36275059c48868969969a278b30fc,275f797537aa4b78861af7e30119bb39
2881,ee5ab63f16b8421bb6c61b7c5276f50b,fd754a26f0234737a893fca8ff9abf46
2882,b6ffc7f82c584cbfbc4761a6eac5d0ff,f413ffcc17bb4f4c85fc0b13c6285819
2883,dc64ae1c93e9431daa3a6c80af15a85a,ef0052cb610a4b77a587dec38144fe9d
2884,ca4b2c1a6fbb491dbaa2c3ea01b413f3,9aa515f50356461b8cfed260634ca6fe
2885,a424e528ee454f0c87af112c2b3fc5f0,8e4dc3b84b414eaebc24a6551f3bcd3a
2886,43fafd5b613b4c2b9b23a47f93ad922a,aa5cf0b445884f0592353ce9e33c198b
2887,698e596f3eab4a3293df589f95fcf0e4,4c17156a89bf40009be86768ebe0a303
2888,d54383dc21e547b5bb0712636cbe673c,44cf7d36c44b46488b1afda5bb1b787e
2889,c455144385764895824a705259bd6c0f,e9c377a7d63641089a987472ecfaf39e
2890,7edc7ef604c34e11a87eabab5d2cf058,5c124579802e4e6485c72f5e224c0c6a
2891,2651908eeb0742c7a0b986085bdd30a5,8d5c4720473f499ebf4abf605b84ca3a
2892,e4deaf1a13d24c35a2f7599c377f48ce,186c0ff398144136a33f03944788f6c9
2893,73661256b24d4e909ac4edf6578c7a2e,1a30e6cd6db3434e808ae8a43513ced1
2894,8e9fa9acf567422993787c7e65fa228c,c2c98394c18949ddad3d9a233c3571f1
2895,8abc37c2b0174c29999b9c55d66e33a3,e81ecdf80aa74cc0baa868fc51e4bd19
2896,875def8299704b02a71a4c6d81563b03,ed662bf3ff194973be104d9724b993a0
2897,1ecf6284f2bb4a649299810060c6f4a1,38a6915aad7e4af0a6aafd74609e314a
2898,0e125fc62b0249ad95531b9834f50801,de54acf95b834bbcb81dbd6064969704
2899,4252b76e7eec44d9aacbabf0040e19f0,6815244cf08c4705982802ee949c73e1
2900,5540f27ecd1e4b91b1392422341e6278,61977785d71549e3b0466a7ac575335d
2901,22c7649514784c77afb8f61c02d87f76,53577445ccc64a5089171a3065718662
2902,597db66ebc2c432e919a816b19b74825,8f6ac20836224819a5cc6660e5b585de
2903,dc87e46c2b924834bbbfa4937d0a72f3,d060f2338db348db91eeba9808c9c05d
2904,36398ed3e6514546b85dae357c964acd,f18229d8d7544fc88d6a41c86ee72b93
2905,86e271d4e77a495b964c148f82fd191d,924a21a9d77341569bf7f277226e50d5
2906,03d77c61239a49e0a35e93a0fa31d87a,a53cb382d4524baa91c29c4626c99e24
2907,2c541e2c3e1f45f59bf1ece8df90e6c7,7d257faf074247a09f4335d8d1131057
2908,98eab23a52124a798e71b93cf01aa256,aec0144d8a5748b59924e8296189c22f
2909,33376bf0bf444957b4f1a96b82098266,de733363766b4013b860b98c4a2706ef
2910,22f6370730bf487885dbfb0cdbe08783,7399ac97f99e4a0686f6fbc633a92c1f
2911,27ff8c42549f4b92bc080e66b581fdc3,371331f22a454a8f89f6a55d70027c7d
2912,989f760a68fa4bc4b66f114d03668490,6f1169f881994ae386219e8faa70bbfa
2913,1054c8621560421db8e215da58e923b3,6af79cd522574867966b4f6e5822bb99
2914,e6d3e3da9d674e3e87e4a1bff83b9e95,33d9a41c32ba4c94aae185db62196ba0
2915,21a1431f3a014093aaf3765402be420c,7a09e85fa45348d59fd07555aefede80
2916,e1586b17d3bc4b8d829088fc25379ae7,99d817d510db4bd48f05200d968eecd4
2917,27bdd3eb8a9e4acca114383520eb7cb7,cf36a1fac5814f6aa7e075689d5298b0
2918,b7241eeca5be43f98a6f9e9e46dc4a9d,c91514770f264e2d9bc92e022854d871
2919,1fcd6d16bcaf4d6e8e960054a2895229,7f82478209e24e9c8cbf0e3d7b3bee58
2920,822353155ff4402d83b28c5b094f415e,e6934364a1414aa3b8cb18b8c7b512f6
2921,78ed2c9495004f2699ef2ae1803b18cc,834328e37cee4d818bf62406f4a13432
2922,2a404f415f594992a2328cff080b13b7,9f482733ef00436c95de88d8d7bb407c
2923,34b9cd6eb6064bfda9a5090fed0a77c5,eeaf0ee6ef1b438596128fce4dc9ce65
2924,5c63ed77e28f486394cf854d5bf364cf,c31e15a12c204debb207f7fca366a7ce
2925,cf40f8e4332c4766a9868a957d740a5a,82dad58f10834dcab4b45a0a9a23df41
2926,0a44e39ba7f04d94ad1690a19cb2a95c,3bc78d55e8524428adc0458a45740dee
2927,4978cc7a2870413f9b534dfb7f988226,54bffa2392064913a4c9e80c8fc39d0b
2928,3243bd5e89a94858bf5045365681c812,9ee433d9b7c4455792ffe8d1dfd1bdee
2929,5b78ec80d20d401bbfc74980180398fb,efa37b43ac4d4fb4b9e602a71a0eb5c6
2930,4742ef2bc9d64f80be3e89ef21d9f7e4,a79586383f184f8aaad7646f65248b1d
2931,a1bbd0995ddb4d6eba5674c79b3cb5c6,feb41ea7295f4656a8801b718ff3d17f
2932,a621b4f660cf46b7b8d5a4d68e2c407c,a9013ea279cc4eb9bec7e460e0f63cf1
2933,4e1110123a4c4f5298c7de3e530a663a,4a978388a65940b5b3dc044c0f5e54d2
2934,317cb337d5ac412bae5cdbba6200dbc8,af1aaf338c0e481ca3473b46dd9d4bb1
2935,782aa7c8a21f4927ba6906d2f7421e10,d7fd054c6e264b448900e4d04bb08828
2936,e43ecd1654fc4a7798c2940a18044a98,433b131bfbd7437b9f174477a7c60574
2937,a482d569dd2f4e439f6edbb0b9fa3a25,f48a79fc8a534074a358ed177aefe32e
2938,19ba9ff1bae1483a89615ea046f8f150,75bfd73ca99d48c4a0428e566047724a
2939,531377933f1e44479a4e42c4c3dbb83e,3586d6316f1b43108bd887ffc65096ed
2940,13522324a577499a9fc98c8f7e757936,6b9c6f06648d4dc6a5b9cfc4af71c382
2941,aa88d9446e004d2d828eef1e59a0300e,4f9c1e70de2d4eb9a133658310e07cfe
2942,d19af9f355604a6ea5689ba472dd6d60,cd3b081fbf0e4b72a7964e1c0a6b5ada
2943,ced98041c44049518220aa50857d566a,5cf6037c881d4c0bab47c7a735d15b0f
2944,b961a653574c42fe96295b32499003c3,9d852aaf04c1453293f5642b0b9d82e9
2945,daa459002d314725a2f0ba83ed40d572,426f7690bf0542a7b0e6a7aca676587c
2946,cc1c7ed86a2e42e4aa097b57c6e6d9ce,b5a9ae605fc246838f5018a06e9124d8
2947,f264e8e596014920b03bb10ab8616ea2,e9844058d9c040ef9d604df405ed0643
2948,a545899a2ee645408c8cb81e9b76f446,879f3bb16ead4170b801264f9984600e
2949,b63a4af786a84b17bb90f398992f71c6,aeadce6b02e3400692d640be4a490f50
2950,81fc83e1208349feab44c36d65d2c598,a9496608aebc4099b055256f7f1d720e
2951,d0caa00c9df147c2855bdc8e91c1395c,803cde5f265a4b87b2e55e2cbfc6838b
2952,e56eb32e8e974364ac715e867f77b12f,908ca57044a2432a9ea1ee462e2368a2
2953,1fce54b950804daa8c91c4e62536eeed,0dce311a1b194981902b5ff639b4cc0e
2954,5785fcdaf8614b75ad8b57aaafe29e85,bfb73787c8834dfabea1c61477d7012d
2955,4d637aef103246d3b24da3e129ef8c7f,63e021e2d6b0479ba26e093c36843ed1
2956,c49e2bea719f445fa57e7fb2b8d287d5,4e7fdd0f3f1b4a3580a587587890902c
2957,1c4162a0f2af4b60befc792d9d061468,7c2acfb7356d4cacb1f1d759bba36df2
2958,6f2104b9b736436f8afd468d532d9f06,017c9b49a93e4779ad142b7bb5fae391
2959,ea437121230d49bc9ebd6bdb76599183,d9091e8af5554c2fa0e8bf1ca2197472
2960,96e5d5dc3b9e4d39a1befa4bab415753,1217883ed8de4c66a682bb96f437097d
2961,a68f22c0ad8c45269e65fcbfe24390d2,30a6aadd717a484a97d0d129e959d64e
2962,15a0df4f6ae740259587a3b884f96c56,2002a2b4cf804a4b84bbcc0bd740feb6
2963,12f00d49e9424329a1ffa157a7a3397a,48d09b50fa9c4e2baba1570890957ef1
2964,b2e1197e22f34a529ad97bca85366832,a881c6913f834306af0b5031a6ccae3c
2965,d662858aba4f428f800cdbd2e21cac24,a2258b1758f24e69bd209f22c3f0b3de
2966,ed59011f639640fe85b947910b4517ed,7c051a042f824317a92fb7d45633dac4
2967,e1d9dbfc0a7a4a87bbf76bf54ffefd4b,f2561344046a4d77b9edd5332fffb35a
2968,d8bd3ff4048f441f96eda3c4f00bd59c,2b0eed96b8e04e7d9fe2025651b54d0a
2969,3575be757260429fa722f5410ecc1b85,695799083b7a435db76f2055859e3178
2970,cf94ec61122644828e19e4e42b635df3,2d7933b1ee2c401ba48e87607bc86fe6
2971,e6fe2f1c04634e73b245d1bbe16fd5c8,5c92c3a54dae4f0f937458bcd2c44a5b
2972,110239b5af6341df9cc5ef77e9b6be46,e24c772a4a8e4a0281495cb7ce92fc54
2973,29c218874e3d48088c11d757e3c9e74b,599ddff29af84d03938c50a1e64dd2fc
2974,60390181f479476c8d727789b5d654f0,d1a15096f28547c8bccb9eda65fc9c10
2975,025d67142e2e40749ecee06d6fd402fd,4bf14fbb9a6d46e8a39a777a83f171e8
2976,4d9d741889c549739eeaec51a69b23fd,684d56dd598140148987041a0c90243a
2977,4e03502be71b4401b0524a2f2a2e0b86,e6afaaf9b9d34260a825ffac43f6b6c4
2978,a7041eac4aa44ee6b30f275e43eb98ea,20503c168f444e6c95af37f844b26acb
2979,2557960c25af43e2a4e1681f25959f9d,1067ffa5adfc48dd863dad9324d17325
2980,5871de031ff948159d35f828018c884c,68b5e6799e034640be2f44014f158509
2981,50c408c905d4438db7b0814f9653e32c,85cb39695f874bfb8e326dd05cbf40cd
2982,316fbc12c79a41a3bc5ecb169a112d6a,3e6c23f972984c3aa4ac1139223af101
2983,fca859044b654ca6b153aaad14da0f55,bd210079a27443cdbdfb2e9054e27d8a
